Província,Tipus de fet,Àmbit fet,Sexe,Edat,Nombre víctimes,Date,Municipi_clean,Comarca_clean,Rol_autor,Rol_victima
tarragona,delicte,lgtbi fobia,home,21,1,2023-07-01,resta municipis,alt camp,True,False
tarragona,delicte,lgtbi fobia,home,21,1,2023-07-01,resta municipis,alt camp,False,True
tarragona,delicte,lgtbi fobia,dona,20,1,2023-07-01,resta municipis,alt camp,False,True
tarragona,delicte,religios,home,21,1,2023-07-01,resta municipis,alt camp,True,False
tarragona,delicte,religios,home,21,1,2023-07-01,resta municipis,alt camp,False,True
tarragona,delicte,religios,dona,20,1,2023-07-01,resta municipis,alt camp,False,True
barcelona,altres,lgtbi fobia,dona,28,1,2023-07-01,resta municipis,barcelones,False,True
lleida,delicte,lgtbi fobia,home,13,1,2023-07-01,resta municipis,pallars jussa,False,True
lleida,delicte,lgtbi fobia,home,14,1,2023-07-01,resta municipis,pallars jussa,True,False
lleida,delicte,lgtbi fobia,home,13,1,2023-07-01,resta municipis,pallars jussa,True,False
lleida,delicte,lgtbi fobia,home,14,1,2023-07-01,resta municipis,pallars jussa,True,False
lleida,delicte,lgtbi fobia,home,13,1,2023-07-01,resta municipis,pallars jussa,True,False
barcelona,delicte,orientacio politica,home,22,1,2023-07-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,dona,23,1,2023-07-01,resta municipis,maresme,False,True
barcelona,delicte,lgtbi fobia,dona,22,1,2023-07-01,resta municipis,maresme,False,True
barcelona,delicte,lgtbi fobia,dona,21,1,2023-07-01,resta municipis,maresme,False,True
barcelona,delicte,lgtbi fobia,dona,21,1,2023-07-01,resta municipis,maresme,False,True
barcelona,delicte,lgtbi fobia,home,36,1,2023-07-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,dona,17,1,2023-07-01,resta municipis,valles oriental,False,True
barcelona,delicte,lgtbi fobia,home,38,1,2023-07-01,resta municipis,maresme,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,39,1,2023-07-01,resta municipis,valles occidental,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,26,1,2023-07-01,resta municipis,valles occidental,True,False
lleida,delicte,aporofobia,home,44,1,2023-07-01,resta municipis,segria,False,True
barcelona,delicte,lgtbi fobia,home,53,1,2023-07-01,resta municipis,anoia,False,True
barcelona,delicte,lgtbi fobia,home,55,1,2023-08-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,dona,44,1,2023-08-01,resta municipis,barcelones,False,True
girona,delicte,lgtbi fobia,dona,51,1,2023-08-01,resta municipis,girones,False,True
girona,delicte,lgtbi fobia,home,22,1,2023-08-01,resta municipis,girones,True,False
girona,delicte,lgtbi fobia,home,22,1,2023-08-01,resta municipis,girones,False,True
girona,delicte,lgtbi fobia,home,17,1,2023-08-01,resta municipis,girones,False,True
girona,delicte,lgtbi fobia,home,17,1,2023-08-01,resta municipis,girones,True,False
girona,delicte,lgtbi fobia,home,17,1,2023-08-01,resta municipis,girones,False,True
barcelona,delicte,lgtbi fobia,home,26,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,dona,71,1,2023-08-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,56,1,2023-08-01,resta municipis,baix llobregat,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,63,1,2023-08-01,resta municipis,baix llobregat,True,False
barcelona,delicte,etnic/origen nacional/origen racial,dona,38,1,2023-08-01,resta municipis,baix llobregat,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,48,1,2023-08-01,resta municipis,maresme,True,False
barcelona,delicte,etnic/origen nacional/origen racial,dona,26,1,2023-08-01,resta municipis,maresme,False,True
barcelona,delicte,lgtbi fobia,dona,53,1,2023-08-01,resta municipis,anoia,True,False
barcelona,delicte,lgtbi fobia,dona,23,1,2023-08-01,resta municipis,anoia,False,True
tarragona,delicte,lgtbi fobia,dona,32,1,2023-08-01,resta municipis,conca de barbera,False,True
tarragona,delicte,lgtbi fobia,home,16,1,2023-08-01,resta municipis,conca de barbera,True,False
tarragona,delicte,lgtbi fobia,home,16,1,2023-08-01,resta municipis,conca de barbera,False,True
tarragona,infraccio administrativa,lgtbi fobia,home,16,1,2023-08-01,resta municipis,conca de barbera,True,False
tarragona,infraccio administrativa,lgtbi fobia,home,19,1,2023-08-01,resta municipis,conca de barbera,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,44,1,2023-08-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,43,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,delicte,aporofobia,home,44,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,59,1,2023-08-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,21,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,32,1,2023-08-01,resta municipis,barcelones,True,False
tarragona,delicte,lgtbi fobia,home,22,1,2023-08-01,resta municipis,baix penedes,True,False
tarragona,delicte,lgtbi fobia,home,22,1,2023-08-01,resta municipis,baix penedes,False,True
tarragona,infraccio administrativa,etnic/origen nacional/origen racial,home,48,1,2023-08-01,resta municipis,alt camp,True,False
tarragona,infraccio administrativa,etnic/origen nacional/origen racial,home,24,1,2023-08-01,resta municipis,alt camp,False,True
barcelona,infraccio administrativa,lgtbi fobia,home,38,1,2023-08-01,resta municipis,maresme,True,False
barcelona,infraccio administrativa,lgtbi fobia,home,20,1,2023-08-01,resta municipis,maresme,False,True
barcelona,delicte,orientacio politica,dona,60,1,2023-08-01,resta municipis,baix llobregat,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,57,1,2023-08-01,resta municipis,maresme,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,57,1,2023-08-01,resta municipis,maresme,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,40,1,2023-08-01,resta municipis,maresme,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,40,1,2023-08-01,resta municipis,maresme,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,55,1,2023-08-01,resta municipis,maresme,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,55,1,2023-08-01,resta municipis,maresme,False,True
barcelona,infraccio administrativa,etnic/origen nacional/origen racial,home,57,1,2023-08-01,resta municipis,maresme,True,False
barcelona,infraccio administrativa,etnic/origen nacional/origen racial,home,40,1,2023-08-01,resta municipis,maresme,False,True
barcelona,infraccio administrativa,etnic/origen nacional/origen racial,home,55,1,2023-08-01,resta municipis,maresme,True,False
lleida,delicte,etnic/origen nacional/origen racial,home,47,1,2023-08-01,resta municipis,pallars jussa,True,False
lleida,delicte,etnic/origen nacional/origen racial,dona,36,1,2023-08-01,resta municipis,pallars jussa,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,26,1,2023-08-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,46,1,2023-08-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,42,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,altres,lgtbi fobia,home,31,1,2023-08-01,resta municipis,garraf,False,True
barcelona,altres,lgtbi fobia,home,26,1,2023-08-01,resta municipis,garraf,False,True
girona,delicte,lgtbi fobia,home,59,1,2023-08-01,resta municipis,girones,False,True
girona,delicte,lgtbi fobia,home,33,1,2023-08-01,resta municipis,girones,False,True
girona,delicte,lgtbi fobia,home,30,1,2023-08-01,resta municipis,girones,False,True
girona,delicte,lgtbi fobia,home,24,1,2023-08-01,resta municipis,girones,True,False
girona,delicte,lgtbi fobia,home,20,1,2023-08-01,resta municipis,girones,True,False
barcelona,delicte,lgtbi fobia,home,26,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,dona,27,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,32,1,2023-08-01,resta municipis,barcelones,False,True
tarragona,delicte,etnic/origen nacional/origen racial,home,56,1,2023-08-01,resta municipis,baix camp,False,True
tarragona,delicte,etnic/origen nacional/origen racial,home,41,1,2023-08-01,resta municipis,baix camp,False,True
tarragona,delicte,etnic/origen nacional/origen racial,home,49,1,2023-08-01,resta municipis,baix camp,True,False
tarragona,delicte,etnic/origen nacional/origen racial,home,47,1,2023-08-01,resta municipis,baix camp,False,True
barcelona,delicte,lgtbi fobia,home,48,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,51,1,2023-08-01,resta municipis,barcelones,False,True
tarragona,delicte,etnic/origen nacional/origen racial,home,52,1,2023-08-01,resta municipis,tarragones,True,False
tarragona,delicte,etnic/origen nacional/origen racial,home,25,1,2023-08-01,resta municipis,tarragones,False,True
girona,infraccio administrativa,etnic/origen nacional/origen racial,home,56,1,2023-08-01,resta municipis,alt emporda,True,False
girona,infraccio administrativa,etnic/origen nacional/origen racial,dona,73,1,2023-08-01,resta municipis,alt emporda,False,True
lleida,infraccio administrativa,etnic/origen nacional/origen racial,home,47,1,2023-08-01,resta municipis,pallars jussa,True,False
lleida,infraccio administrativa,etnic/origen nacional/origen racial,dona,36,1,2023-08-01,resta municipis,pallars jussa,False,True
barcelona,delicte,islamofobia,home,33,1,2023-08-01,resta municipis,baix llobregat,False,True
barcelona,delicte,islamofobia,dona,34,1,2023-08-01,resta municipis,valles occidental,False,True
barcelona,altres,lgtbi fobia,dona,38,1,2023-08-01,resta municipis,barcelones,False,True
lleida,delicte,orientacio politica,home,53,1,2023-08-01,resta municipis,segria,False,True
lleida,delicte,etnic/origen nacional/origen racial,home,54,1,2023-08-01,resta municipis,segria,False,True
girona,delicte,islamofobia,dona,29,1,2023-08-01,resta municipis,girones,True,False
girona,delicte,islamofobia,dona,25,1,2023-08-01,resta municipis,girones,False,True
barcelona,delicte,orientacio politica,home,33,1,2023-08-01,resta municipis,baix llobregat,False,True
tarragona,delicte,sexisme,home,35,1,2023-08-01,resta municipis,tarragones,True,False
tarragona,delicte,sexisme,dona,24,1,2023-08-01,resta municipis,tarragones,False,True
barcelona,delicte,lgtbi fobia,home,56,1,2023-08-01,resta municipis,valles occidental,False,True
barcelona,delicte,lgtbi fobia,dona,19,1,2023-08-01,resta municipis,valles occidental,True,False
barcelona,delicte,lgtbi fobia,home,16,1,2023-08-01,resta municipis,valles occidental,False,True
tarragona,delicte,lgtbi fobia,home,53,1,2023-08-01,resta municipis,baix camp,True,False
tarragona,delicte,lgtbi fobia,home,40,1,2023-08-01,resta municipis,baix camp,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,52,1,2023-08-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,13,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,17,1,2023-08-01,resta municipis,barcelones,False,True
girona,delicte,lgtbi fobia,home,14,1,2023-08-01,resta municipis,girones,True,False
girona,delicte,lgtbi fobia,home,22,1,2023-08-01,resta municipis,girones,False,True
girona,delicte,etnic/origen nacional/origen racial,home,20,1,2023-08-01,resta municipis,girones,False,True
girona,delicte,etnic/origen nacional/origen racial,dona,39,1,2023-08-01,resta municipis,girones,True,False
lleida,delicte,antigitanisme,dona,52,1,2023-08-01,resta municipis,noguera,False,True
lleida,delicte,antigitanisme,home,55,1,2023-08-01,resta municipis,noguera,True,False
lleida,delicte,antigitanisme,home,83,1,2023-08-01,resta municipis,noguera,True,False
lleida,delicte,antigitanisme,home,23,1,2023-08-01,resta municipis,noguera,True,False
barcelona,delicte,lgtbi fobia,home,57,1,2023-08-01,resta municipis,barcelones,False,True
girona,delicte,etnic/origen nacional/origen racial,home,31,1,2023-08-01,resta municipis,girones,False,True
girona,delicte,etnic/origen nacional/origen racial,home,72,1,2023-08-01,resta municipis,girones,True,False
girona,delicte,etnic/origen nacional/origen racial,dona,25,1,2023-08-01,resta municipis,girones,False,True
barcelona,delicte,orientacio politica,home,49,1,2023-08-01,resta municipis,osona,False,True
barcelona,infraccio administrativa,discapacitat fisic/sensorial,dona,29,1,2023-08-01,resta municipis,valles occidental,True,False
barcelona,infraccio administrativa,discapacitat fisic/sensorial,home,57,1,2023-08-01,resta municipis,valles occidental,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,32,1,2023-08-01,resta municipis,maresme,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,23,1,2023-08-01,resta municipis,maresme,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,30,1,2023-08-01,resta municipis,maresme,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,27,1,2023-08-01,resta municipis,maresme,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,26,1,2023-08-01,resta municipis,maresme,False,True
barcelona,delicte,lgtbi fobia,home,42,1,2023-08-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,dona,17,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,15,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,38,1,2023-08-01,resta municipis,maresme,False,True
barcelona,delicte,lgtbi fobia,home,18,1,2023-08-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,25,1,2023-08-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,26,1,2023-08-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,18,1,2023-08-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,20,1,2023-08-01,resta municipis,barcelones,True,False
lleida,delicte,orientacio politica,home,74,1,2023-08-01,resta municipis,urgell,False,True
barcelona,delicte,lgtbi fobia,home,34,1,2023-08-01,resta municipis,anoia,False,True
barcelona,delicte,lgtbi fobia,home,80,1,2023-08-01,resta municipis,anoia,True,False
barcelona,infraccio administrativa,lgtbi fobia,home,38,1,2023-08-01,resta municipis,baix llobregat,False,True
barcelona,infraccio administrativa,lgtbi fobia,home,38,1,2023-08-01,resta municipis,baix llobregat,True,False
girona,delicte,lgtbi fobia,home,35,1,2023-08-01,resta municipis,garrotxa,False,True
girona,delicte,lgtbi fobia,dona,51,1,2023-08-01,resta municipis,garrotxa,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,52,1,2023-08-01,resta municipis,osona,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,52,1,2023-08-01,resta municipis,osona,False,True
barcelona,delicte,lgtbi fobia,dona,51,1,2023-08-01,resta municipis,valles oriental,False,True
barcelona,delicte,lgtbi fobia,home,14,1,2023-08-01,resta municipis,valles oriental,True,False
barcelona,delicte,lgtbi fobia,home,13,1,2023-08-01,resta municipis,valles oriental,True,False
barcelona,delicte,lgtbi fobia,home,14,1,2023-08-01,resta municipis,valles oriental,True,False
barcelona,delicte,lgtbi fobia,home,13,1,2023-08-01,resta municipis,valles oriental,True,False
barcelona,delicte,lgtbi fobia,home,13,1,2023-08-01,resta municipis,valles oriental,False,True
barcelona,delicte,lgtbi fobia,home,999,1,2023-08-01,resta municipis,valles oriental,True,False
barcelona,infraccio administrativa,lgtbi fobia,dona,48,1,2023-09-01,resta municipis,osona,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,27,1,2023-09-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,30,1,2023-09-01,resta municipis,barcelones,False,True
tarragona,delicte,etnic/origen nacional/origen racial,home,40,1,2023-09-01,resta municipis,montsia,False,True
tarragona,delicte,etnic/origen nacional/origen racial,dona,27,1,2023-09-01,resta municipis,montsia,True,False
tarragona,delicte,lgtbi fobia,home,45,1,2023-09-01,resta municipis,baix camp,False,True
tarragona,delicte,lgtbi fobia,home,25,1,2023-09-01,resta municipis,baix camp,True,False
girona,delicte,lgtbi fobia,home,34,1,2023-09-01,resta municipis,girones,False,True
girona,delicte,lgtbi fobia,home,34,1,2023-09-01,resta municipis,girones,False,True
girona,delicte,lgtbi fobia,home,39,1,2023-09-01,resta municipis,girones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,19,1,2023-09-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,44,1,2023-09-01,resta municipis,osona,True,False
